No fault found,OLE team inspected electrical section &amp; found No cause for section trip ]
No fault found,OLE team inspected electrical section &amp; found No cause for section trip ]
No fault found,"No Obstruction found, OLE fit for the running of trains ]"
No fault found,Nothing found  Nothing found  ]
No fault found,Nothing found  Nothing found  ]
No fault found,Nothing found  Nothing found  ]
No fault found,"Section patrolled, nothing amiss and no infrastructure damage noted.]"
No fault found,"Section patrolled, nothing amiss and no infrastructure damage noted.]"
No fault found,OLE team patrolled section. NO FAULT FOUND. CLEAR ON ARRIVAL. ]
No fault found,OLE team patrolled section. NO FAULT FOUND. CLEAR ON ARRIVAL. ]
No fault found,Patrolled PN6 nothing found  ]
No fault found,Patrolled PN6 nothing found  ]
No fault found,Patrolled PN6 nothing found  ]
No fault found,Patrolled PN6 nothing found  ]
No fault found,Patrolled PN6 nothing found  ]
No fault found,Nothing found  ]
No fault found,Nothing found  ]
No fault found,
No fault found,
No fault found,Nothing found  ]
No fault found,Nothing found  ]
No fault found,Nothing found  ]
No fault found,Nothing found  Nothing found  ]
No fault found,Nothing found  Nothing found  ]
No fault found,Checked and no fault found ]
No fault found,Checked and no fault found ]
No fault found,CW 4 electrical section patrolled nothing found probable cause was icicles as when patrolling icicles were melting. No damage found.  Patrolled electrical section nothing found ]
No fault found,CW 4 electrical section patrolled nothing found probable cause was icicles as when patrolling icicles were melting. No damage found.  Patrolled electrical section nothing found ]
No fault found,Patrolled with lows / line blockage during a routine foot patrol and no fault found ]
No fault found,Patrolled with lows / line blockage during a routine foot patrol and no fault found ]
No fault found,Patrolled with lows / line blockage during a routine foot patrol and no fault found ]
No fault found,Patrolled with lows / line blockage during a routine foot patrol and no fault found ]
No fault found,Patrolled with lows / line blockage during a routine foot patrol and no fault found ]
No fault found,Patrolled with lows / line blockage during a routine foot patrol and no fault found ]
No fault found,Patrolled with lows / line blockage during a routine foot patrol and no fault found ]
No fault found,Patrolled with lows / line blockage during a routine foot patrol and no fault found ]
No fault found,* Failure Closure Details (action field in FMS): Area identified by optimo readings patrolled by Ohl staff nothing found ]
No fault found,* Failure Closure Details (action field in FMS): Area identified by optimo readings patrolled by Ohl staff nothing found ]
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,Patrolled our area nothing found all ole is good. This now needs assigning to Stafford to patrol there side of the breaker thanks Jason. ]
No fault found,Patrolled our area nothing found all ole is good. This now needs assigning to Stafford to patrol there side of the breaker thanks Jason. ]
No fault found,No fault found no issues with the OLE. ]
No fault found,"No fault found, OLE fit for purpose  ]"
No fault found,"No fault found, OLE fit for purpose  ]"
No fault found,"No fault found, OLE fit for purpose  ]"
No fault found,PATROL OF AE-4 CARRIED OUT. NOTHING FOUND. ]
No fault found,PATROL OF AE-4 CARRIED OUT. NOTHING FOUND. ]
No fault found,Foot patrol of LA-3 all inspected no faults found ]
No fault found,Foot patrol of LA-3 all inspected no faults found ]
No fault found,"Patrolled from the Saltings to Queensville to check BW7 also, nothing found. Also Patrolled Searchlight Lane to Heamies to investigate the Flash, also nothing found. This is a strange one with no theory from Crewe ECR.]"
No fault found,"Patrolled from the Saltings to Queensville to check BW7 also, nothing found. Also Patrolled Searchlight Lane to Heamies to investigate the Flash, also nothing found. This is a strange one with no theory from Crewe ECR.]"
No fault found,"Patrolled from the Saltings to Queensville to check BW7 also, nothing found. Also Patrolled Searchlight Lane to Heamies to investigate the Flash, also nothing found. This is a strange one with no theory from Crewe ECR.]"
No fault found,"Patrolled from the Saltings to Queensville to check BW7 also, nothing found. Also Patrolled Searchlight Lane to Heamies to investigate the Flash, also nothing found. This is a strange one with no theory from Crewe ECR.]"
No fault found,"Patrolled from the Saltings to Queensville to check BW7 also, nothing found. Also Patrolled Searchlight Lane to Heamies to investigate the Flash, also nothing found. This is a strange one with no theory from Crewe ECR.]"
No fault found,Patrolled nothing found  ]
No fault found,Patrolled nothing found  ]
No fault found,"BB-3 PATROLLED AND NOTHING FOUND AMISS. TRAINS WATCHED OVER, NO ISSUES. ]"
No fault found,"BB-3 PATROLLED AND NOTHING FOUND AMISS. TRAINS WATCHED OVER, NO ISSUES. ]"
No fault found,No cause for concern - OLE fit for purpose ]
No fault found,No cause for concern - OLE fit for purpose ]
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,PATROL OF BH-22 CARRIED OUT. NOTHING FOUND. ]
No fault found,PATROL OF BH-22 CARRIED OUT. NOTHING FOUND. ]
No fault found,PATROL OF BH-22 CARRIED OUT. NOTHING FOUND. ]
No fault found,Patrolled whole area no fault found ]
No fault found,Patrolled whole area no fault found ]
No fault found,Patrolled whole area no fault found ]
No fault found,Patrolled whole area no fault found ]
No fault found,Ah-5 patrol carried out no fault found. ]
No fault found,Patrolled PN4 nothing found  ]
No fault found,Patrolled PN4 nothing found  ]
No fault found,Area patrolled under T3 possession and no fault found ]
No fault found,Area patrolled under T3 possession and no fault found ]
No fault found,"LQ11 walked due to tripping, nothing found as the route cause. ]"
No fault found,No cause for concern - OLE fit for purpose ]
No fault found,No cause for concern - OLE fit for purpose ]
No fault found,No cause for concern - OLE fit for purpose ]
No fault found,No cause for concern - OLE fit for purpose ]
No fault found,No fault found. Clear on arrival  ]
No fault found,No fault found. Clear on arrival  ]
No fault found,No fault found. Clear on arrival  ]
No fault found,No fault found. Clear on arrival  ]
No fault found,No cause for concern - OLE for for purpose ]
No fault found,No cause for concern - OLE for for purpose ]
No fault found,No fault found. Clear on arrival ]
No fault found,No fault found. Clear on arrival ]
No fault found,BREAKERS CHECKED AND CLEARED  ]
No fault found,BREAKERS CHECKED AND CLEARED  ]
No fault found,No cause for concern - OLE for for purpose ]
No fault found,No cause for concern - OLE for for purpose ]
No fault found,No cause for concern - OLE for for purpose ]
No fault found,No cause for concern - OLE for for purpose ]
No fault found,INSPECTED ]
No fault found,INSPECTED ]
No fault found,INSPECTED ]
No fault found,INSPECTED ]
No fault found,INSPECTED ]
No fault found,Section patrolled and no issues found. ]
No fault found,Section patrolled and no issues found. ]
No fault found,Ledburn Jn checked and insulators checked no fault found. ]
No fault found,Ledburn Jn checked and insulators checked no fault found. ]
No fault found,Ledburn Jn checked and insulators checked no fault found. ]
No fault found,BE-3 section cleared of any faults causing trippings. SCF form received from OLE staff ]
No fault found,BE-3 section cleared of any faults causing trippings. SCF form received from OLE staff ]
No fault found,BE-3 section cleared of any faults causing trippings. SCF form received from OLE staff ]
No fault found,Patroled through the sidings(electric section wx-15) at wigan. Nothing found No damage to OLE ]
No fault found,PATROLLED NOTHING FOUND]
No fault found,PATROLLED NOTHING FOUND]
No fault found,No fault found  ]
No fault found,No fault found  ]
No fault found,
No fault found,
No fault found,No fault found  ]
No fault found,No fault found  ]
No fault found,Patrolled nothing found in vicinity of distance to fault  ]
No fault found,Patrolled nothing found in vicinity of distance to fault  ]
No fault found,No fault found  ]
No fault found,No fault found  ]
No fault found,"Electrical section patrolled from wood acre crossing to Catterall f/s, no fault found.]"
No fault found,"Electrical section patrolled from wood acre crossing to Catterall f/s, no fault found.]"
No fault found,"Inspected as part of patrol,no fault found  patrol completed by O.Edge ]"
No fault found,Patrolled distance to fault with no issue found.  Patrolled Nuneaton Neutral Section to Hartshill 96m to 99m ]
No fault found,Patrolled distance to fault with no issue found.  Patrolled Nuneaton Neutral Section to Hartshill 96m to 99m ]
No fault found,Patrolled distance to fault with no issue found.  Patrolled Nuneaton Neutral Section to Hartshill 96m to 99m ]
No fault found,Patrolled distance to fault with no issue found.  Patrolled Nuneaton Neutral Section to Hartshill 96m to 99m ]
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,Bb3 patrolled no damage to ole found  ]
No fault found,Bb3 patrolled no damage to ole found  ]
No fault found,Patrolled bw5 and nothing found ]
No fault found,Patrolled bw5 and nothing found ]
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,Patrol of section AE-10 were possible no problems found with OLE. ]
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,"Area patrolled, nothing found. ]"
No fault found,"Area patrolled, nothing found. ]"
No fault found, Area patrolled no defect found ]
No fault found, Area patrolled no defect found ]
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,Patrol carried out from gailey to penkridge Stafford to carry out rest of patrol ]
No fault found,Patrol carried out from gailey to penkridge Stafford to carry out rest of patrol ]
No fault found,Patrol carried out from gailey to penkridge Stafford to carry out rest of patrol ]
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,Area patrolled from optimo readings inspected by ole staff nothing found fit for purpose  ]
No fault found,Area patrolled from optimo readings inspected by ole staff nothing found fit for purpose  ]
No fault found,Area patrolled from optimo readings inspected by ole staff nothing found fit for purpose  ]
No fault found,No faults found ]
No fault found,No faults found ]
No fault found,No faults found ]
No fault found,Ole North team at Oxley sidings patrolled and inspected LQ11 no fault found  ]
No fault found,Ole North team at Oxley sidings patrolled and inspected LQ11 no fault found  ]
No fault found,Ole North team at Oxley sidings patrolled and inspected LQ11 no fault found  ]
No fault found,
No fault found,CW4 electrical section patrolled nothing found. Fit for purpose  ]
No fault found,CW4 electrical section patrolled nothing found. Fit for purpose  ]
No fault found,LQ 1&amp;2 sections checked nothing found. ]
No fault found,LQ 1&amp;2 sections checked nothing found. ]
No fault found,LQ 1&amp;2 sections checked nothing found. ]
No fault found,Full night time patrol no fault found  ]
No fault found,Full night time patrol no fault found  ]
No fault found,Area patrolled with no fault found  ]
No fault found,Area patrolled with no fault found  ]
No fault found,Area patrolled with no fault found  ]
No fault found,"Patrolled, nothing found  Crewe area patrol completed by C Weilding, suspected Stafford patch.  ]"
No fault found,"Patrolled, nothing found  Crewe area patrol completed by C Weilding, suspected Stafford patch.  ]"
No fault found,Patrolled electrical section nothing found  ]
No fault found,Patrolled electrical section nothing found  ]
No fault found,Patrolled electrical section nothing found  ]
No fault found,Section patrolled under line blockage and no fault found ]
No fault found,Section patrolled under line blockage and no fault found ]
No fault found,Patrol of north end of Alston depot. Nothing found upon inspection of area. ]
No fault found,A number of electric units were observed passing through the neutral section with no problems visible.]
No fault found,A number of electric units were observed passing through the neutral section with no problems visible.]
No fault found,A number of electric units were observed passing through the neutral section with no problems visible.]
No fault found,No fault found  ]
No fault found,No fault found  ]
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,No fault found. OLE fit for purpose  ]
No fault found,No fault found. OLE fit for purpose  ]
No fault found,"Patrolled from whitehouse to bishton, no fault found. ]"
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,ALL PATROLLED AOK..]
No fault found,ALL PATROLLED AOK..]
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,Inspected area watched a train through all okay ]
No fault found,Inspected area watched a train through all okay ]
No fault found,Inspected area watched a train through all okay ]
No fault found,Inspected area watched a train through all okay ]
No fault found,Inspected area watched a train through all okay ]
No fault found,Inspected area watched a train through all okay ]
No fault found,
No fault found,
No fault found,"No fault found, OLE fit for purpose ]"
No fault found,Shane Harding patrolled most on the 14/3/21 with nothing found. I walked from G99/24 to G101/01 with both found ]
No fault found,Shane Harding patrolled most on the 14/3/21 with nothing found. I walked from G99/24 to G101/01 with both found ]
No fault found,Shane Harding patrolled most on the 14/3/21 with nothing found. I walked from G99/24 to G101/01 with both found ]
No fault found,Foot Patrol completed and OLE inspected - No Fault Found]
No fault found,Foot Patrol completed and OLE inspected - No Fault Found]
No fault found,Foot Patrol completed and OLE inspected - No Fault Found]
No fault found,
No fault found,
No fault found,
No fault found,Ah-5 patrolled no fault found. ]
No fault found,Ah-5 patrolled no fault found. ]
No fault found,D . Johnson walked the section on Thursday afternoon shift and didn't find any fault  ]
No fault found,D . Johnson walked the section on Thursday afternoon shift and didn't find any fault  ]
No fault found,Section checked during routine OHL inspection in a T3 ]
No fault found,Section checked during routine OHL inspection in a T3 ]
No fault found,Nothing found  ]
No fault found,Nothing found  ]
No fault found,No fault found. OLE fit for purpose ]
No fault found,No fault found. OLE fit for purpose ]
No fault found,No fault found. OLE fit for purpose ]
No fault found,Section checked during routine OHL inspection in a T3 possession  ]
No fault found,Section checked during routine OHL inspection in a T3 possession  ]
No fault found,patrolled and nothing found ]
No fault found,patrolled and nothing found ]
No fault found,Patrolled during routine patrol ]
No fault found,Patrolled during routine patrol ]
No fault found,
No fault found,
No fault found,
No fault found,Patrolled affected area nothing found.  ]
No fault found,Patrolled affected area nothing found.  ]
No fault found,No fault found. Clear on arrival ]
No fault found,No fault found. Clear on arrival ]
No fault found,Just a burn mark found on the arch catcher on the approach.Nothing else found. ]
No fault found,Just a burn mark found on the arch catcher on the approach.Nothing else found. ]
No fault found,Staff patrolled over 2 shifts fit for purpose  ]
No fault found,Staff patrolled over 2 shifts fit for purpose  ]
No fault found,Patrolled on 03/04/2021 No fault found  ]
No fault found,Patrolled on 03/04/2021 No fault found  ]
No fault found,Area patrolled with no fault found  ]
No fault found,Area patrolled with no fault found  ]
No fault found,Area patrolled with no fault found  ]
No fault found,Patrolled electrical section nothing found ]
No fault found,"WW-6 patrolled where safe to do so Also cab patrolled 4 times , and no cause found ]"
No fault found,"WW-6 patrolled where safe to do so Also cab patrolled 4 times , and no cause found ]"
No fault found,Patrolled in possession and no fault found ]
No fault found,Patrolled in possession and no fault found ]
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,Section patrolled nothing found]
No fault found,Section patrolled nothing found]
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,Patrolled no fault found - asset fit for the passage of trains  ]
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,LP2 tripped bridges platforms and accesses inspected no faults found. ]
No fault found,LP2 tripped bridges platforms and accesses inspected no faults found. ]
No fault found,Nothing found  ]
No fault found,Nothing found  ]
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,Line A partly patrolled due to possession  From 1mile 34 ch going north  ]
No fault found,Line A partly patrolled due to possession  From 1mile 34 ch going north  ]
No fault found,Walked round EPS depot found nothing. Walked on Platform and inspected the down slow and inspected sidings found nothing to cause the trip. ]
No fault found,Walked round EPS depot found nothing. Walked on Platform and inspected the down slow and inspected sidings found nothing to cause the trip. ]
No fault found,Checked area nothing found . ]
No fault found,Checked area nothing found . ]
No fault found,"Patrolled electrical section with ole staff, and no obvious fault could be found. ]"
No fault found,"Patrolled electrical section with ole staff, and no obvious fault could be found. ]"
No fault found,Walked through depot sidings and checked mainline. Could not find cause of the breaker trip. ]
No fault found,Walked through depot sidings and checked mainline. Could not find cause of the breaker trip. ]
No fault found,No fault found. OLE fit for purpose  ]
No fault found,No fault found. OLE fit for purpose  ]
No fault found,Fault closed in fcl ]
No fault found,Fault closed in fcl ]
No fault found,Patrolled electrical section nothing found ]
No fault found,Patrolled electrical section nothing found ]
No fault found,Section patrolled by OHL staff ]
No fault found,Section patrolled by OHL staff ]
No fault found,Bird strike at kings Thorpe  ]
No fault found,Area patrolled nothing found  ]
No fault found,Area patrolled nothing found  ]
No fault found,WS-11 tripped at Birmingham university OLE South patrolled area and no fault found  ]
No fault found,WS-11 tripped at Birmingham university OLE South patrolled area and no fault found  ]
No fault found,Nothing found Stafford need to patrol the rest  ]
No fault found,Nothing found Stafford need to patrol the rest  ]
No fault found,Nothing found Stafford need to patrol the rest  ]
No fault found,Nothing found Stafford need to patrol the rest  ]
No fault found,"Patrolled section from weaver junction to Sutton weaver, no fault found, no damage to OHL  ]"
No fault found,"Patrolled section from weaver junction to Sutton weaver, no fault found, no damage to OHL  ]"
No fault found,Patrolled section between WD165 to WD 167 nothing foumd ]
No fault found,Patrolled section between WD165 to WD 167 nothing foumd ]
No fault found,Patrolled BW10 nothing found ]
No fault found,Patrolled BW10 nothing found ]
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,Patrol carried out by John Rainford ]
No fault found,
No fault found,
No fault found,
No fault found,No fault found. OLE fit for purpose ]
No fault found,No fault found. OLE fit for purpose ]
No fault found,Area patrolled and no fault found ]
No fault found,Area patrolled during the routine patrol ]
No fault found,Area patrolled during the routine patrol ]
No fault found,Area patrolled during the routine patrol ]
No fault found,Area patrolled during the routine patrol ]
No fault found,Patrolled section nothing found  Patrolled g93/14 to g96/04. Nothing found ]
No fault found,Patrolled section nothing found  Patrolled g93/14 to g96/04. Nothing found ]
No fault found,Area patrolled nothing found ]
No fault found,Area patrolled nothing found ]
No fault found,Inspected all ok]
No fault found,Inspected all ok]
No fault found,Inspected all ok]
No fault found,"No fault found, OLE fit for purpose ]"
No fault found,"No fault found, OLE fit for purpose ]"
No fault found,Patrolled from g131/04 to g132/43. Nothing found.  ]
No fault found,Patrolled from g131/04 to g132/43. Nothing found.  ]
No fault found,
No fault found,
No fault found,"No fault found, OLE fit for purpose ]"
No fault found,"Patrolled from whitehouse to bishton lane , no fault found ]"
No fault found,No reason for tripping found. Inspected &amp; fit for passage of trains  ]
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,"Checked by day shift, nothing found ]"
No fault found,"Checked by day shift, nothing found ]"
No fault found,Section patrolled nothing found]
No fault found,Section patrolled nothing found]
No fault found,"Area patrolled, no cause found. ]"
No fault found,"Area patrolled, no cause found. ]"
No fault found,"Breaker trip on HF-2 section, with DTF of 2.5km from Slade lane. Section patrolled and ar M185/05 on the down slow, trees found close to live OHLE. Trees cut back clear using live line tools.  Work order/ WAIF created for the full clearance by off track staff. ]"
No fault found,"Breaker trip on HF-2 section, with DTF of 2.5km from Slade lane. Section patrolled and ar M185/05 on the down slow, trees found close to live OHLE. Trees cut back clear using live line tools.  Work order/ WAIF created for the full clearance by off track staff. ]"
No fault found,"Visual inspection using binoculars from safe cess, over bridges, stations etc.  ]"
No fault found,"Visual inspection using binoculars from safe cess, over bridges, stations etc.  ]"
No fault found,"Visual inspection using binoculars from safe cess, over bridges, stations etc.  ]"
No fault found,"Visual inspection using binoculars from safe cess, over bridges, stations etc.  ]"
No fault found,Stonebdg OHL team have patrolled the section and report no damage found]
No fault found,Stonebdg OHL team have patrolled the section and report no damage found]
No fault found,"Patrolled from Whitmore MPATS to the 150m, nothing found. ]"
No fault found,"Patrolled from Whitmore MPATS to the 150m, nothing found. ]"
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,Patrolled the section no fault found all fit for purpose  ]
No fault found,Patrolled the section no fault found all fit for purpose  ]
No fault found,Nothing found  ]
No fault found,Nothing found  ]
No fault found,Area checked and nothing a miss Believed that it has tripped in sympathy because of rugby's feeder ]
No fault found,Area checked and nothing a miss Believed that it has tripped in sympathy because of rugby's feeder ]
No fault found,Area checked and nothing a miss Believed that it has tripped in sympathy because of rugby's feeder ]
No fault found,Area checked and nothing a miss Believed that it has tripped in sympathy because of rugby's feeder ]
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,Patrolled indicated fault area nothing found  ]
No fault found,Patrolled indicated fault area nothing found  ]
No fault found,Section patrolled nothing found a miss]
No fault found,Section patrolled nothing found a miss]
No fault found,OLE have examined the are and cannot find anything amiss. ]
No fault found,OLE have examined the are and cannot find anything amiss. ]
No fault found,OLE have examined the are and cannot find anything amiss. ]
No fault found,Inspected area of concern and reported back to line manager. No further action required. ]
No fault found,Inspected area of concern and reported back to line manager. No further action required. ]
No fault found,Patrolled distance to fault nothing found  ]
No fault found,Patrolled distance to fault nothing found  ]
No fault found,No fault found  ]
No fault found,No fault found  ]
No fault found,No fault found  ]
No fault found,No fault found  ]
No fault found,AE-3 Section patrolled no fault found. ]
No fault found,AE-3 Section patrolled no fault found. ]
No fault found,"Patrolled KY2 from 9m9ch to 13m40ch, nothing found. ]"
No fault found,"Patrolled KY2 from 9m9ch to 13m40ch, nothing found. ]"
No fault found,
No fault found,
No fault found,
No fault found,No fault found. OLE fit for purpose ]
No fault found,No fault found. OLE fit for purpose ]
No fault found,No fault found  ]
No fault found,No fault found  ]
No fault found,Patrolled distance to fault whilst in a Worksite and nothing found covering a mile either side of Optimo readings. ]
No fault found,
No fault found,
No fault found,
No fault found,No fault found  ]
No fault found,No fault found  ]
No fault found,Patrolled section of electrical trip no fault found  ]
No fault found,Patrolled section of electrical trip no fault found  ]
No fault found,Patrolled nothing found ]
No fault found,Patrolled nothing found ]
No fault found,Section patrolled ]
No fault found,Section patrolled ]
No fault found,Section patrolled ]
No fault found,OHL if fit for purpose  ]
No fault found,OHL if fit for purpose  ]
No fault found,No fault found  ]
No fault found,No fault found  ]
No fault found,"Ne-af4 patrolled in various locations , Wavertree , Huyton , roby and also cab patrolled , nothing found  ]"
No fault found,"Ne-af4 patrolled in various locations , Wavertree , Huyton , roby and also cab patrolled , nothing found  ]"
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,No fault found  ]
No fault found,No fault found  ]
No fault found,
No fault found,
No fault found,
No fault found,"Patrolled nothing found Rugby Advise they have patrolled their section, nothing to report. ]"
No fault found,"Patrolled nothing found Rugby Advise they have patrolled their section, nothing to report. ]"
No fault found,Patrolled nothing found ]
No fault found,Patrolled nothing found ]
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,Arrived on site 15.57hrs and took a line blockage with the signaller to patrol DN/DC & DS. All OLE was in satisfactory condition. 99% Certain that something was thrown off the bridge but we could not determine exactly what it was. ]
No fault found,Arrived on site 15.57hrs and took a line blockage with the signaller to patrol DN/DC & DS. All OLE was in satisfactory condition. 99% Certain that something was thrown off the bridge but we could not determine exactly what it was. ]
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,No fault found  ]
No fault found,No fault found  ]
No fault found,
No fault found,
No fault found,No fault found  ]
No fault found,No fault found  ]
No fault found,No fault found  ]
No fault found,No fault found  ]
No fault found,PATROL OF BB-3 CARRIED OUT. NOTHING FOUND. ]
No fault found,PATROL OF BB-3 CARRIED OUT. NOTHING FOUND. ]
No fault found,PATROL OF BB-3 CARRIED OUT. NOTHING FOUND. ]
No fault found,Patrolled from up side inspecting the down side with nothing found.]
No fault found,Patrolled from up side inspecting the down side with nothing found.]
No fault found,"Patrolled Mow Cop to Kidsgrove covering approximately 1m either side of the DtF, nothing found. ]"
No fault found,"Patrolled Mow Cop to Kidsgrove covering approximately 1m either side of the DtF, nothing found. ]"
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,Area patrolled. 3 weeks since tripping. No visible damage to ole or associated equipment. No signs of dead birds either. A few flash marks but nothing fresh to suggest cause. ]
No fault found,Area patrolled. 3 weeks since tripping. No visible damage to ole or associated equipment. No signs of dead birds either. A few flash marks but nothing fresh to suggest cause. ]
No fault found,
No fault found,
No fault found,OCB LP-2tripping removed from system replace with work order number 6712695 ]
No fault found,OCB LP-2tripping removed from system replace with work order number 6712695 ]
No fault found,"Walked four oaks to butlers lane, down Sutton, no cause found.  ]"
No fault found,"Walked four oaks to butlers lane, down Sutton, no cause found.  ]"
No fault found,"Breaker trip was witnessed by fitter in the sidings. Checked trains in sidings with the Go-Pro and also checked the structures. Was unable to locate the bird, feathers was found at structure MXH/187/35E-28 road in sidings which was mentioned by the fitter  ]"
No fault found,"Breaker trip was witnessed by fitter in the sidings. Checked trains in sidings with the Go-Pro and also checked the structures. Was unable to locate the bird, feathers was found at structure MXH/187/35E-28 road in sidings which was mentioned by the fitter  ]"
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,"Patrolled through site stableford to whitmore G145/25toG147/17 , nothing found  ]"
No fault found,"Patrolled through site stableford to whitmore G145/25toG147/17 , nothing found  ]"
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,"Patrolled from penkridge station to swan lane, no fault found. ]"
No fault found,"Patrolled from penkridge station to swan lane, no fault found. ]"
No fault found,Area patrolled and NFF]
No fault found,Area patrolled and NFF]
No fault found,Area patrolled and NFF]
No fault found,Area patrolled and NFF]
No fault found,Patrolled Milford to whitehouse but nothing found ]
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,Area patrolled between Chelford and Jodrell Bank. Nothing seen as cause and no visible damage to OLE equipment.]
No fault found,Area patrolled between Chelford and Jodrell Bank. Nothing seen as cause and no visible damage to OLE equipment.]
No fault found,Area patrolled between Chelford and Jodrell Bank. Nothing seen as cause and no visible damage to OLE equipment.]
No fault found,Area traced to Adlington and is covered by Crewe OHL Depot. So no further investigation on our side. Area traced to Adlington and is covered by Crewe OHL Depot. So no further investigation on our side. ]
No fault found,Area traced to Adlington and is covered by Crewe OHL Depot. So no further investigation on our side. Area traced to Adlington and is covered by Crewe OHL Depot. So no further investigation on our side. ]
No fault found,"Line blockage taken and patrolled between tile hill station and beechwood tunnel where train driver reported loosing his lime light, no problems found Nothing found amiss by Rugby OLE on their area.]"
No fault found,"Line blockage taken and patrolled between tile hill station and beechwood tunnel where train driver reported loosing his lime light, no problems found Nothing found amiss by Rugby OLE on their area.]"
No fault found,"Line blockage taken and patrolled between tile hill station and beechwood tunnel where train driver reported loosing his lime light, no problems found Nothing found amiss by Rugby OLE on their area.]"
No fault found,"Line blockage taken and patrolled between tile hill station and beechwood tunnel where train driver reported loosing his lime light, no problems found Nothing found amiss by Rugby OLE on their area.]"
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,Patrolled nothing found  ]
No fault found,Patrolled nothing found  ]
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,Nothing found. Walked safe areas where we could eg bridges. Couldn't walk red zone areas. Cab ride completed and saw nothing untowards.  ]
No fault found,Nothing found. Walked safe areas where we could eg bridges. Couldn't walk red zone areas. Cab ride completed and saw nothing untowards.  ]
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,
No fault found,Patrolled from Rugeley tv station to Cowarden no fault found. ]
No fault found,Patrolled from Rugeley tv station to Cowarden no fault found. ]
No fault found,
No fault found,
No fault found,
No fault found,"CX-5 up slow, up fylde, patrolled by day shift, nothing found. ]"
No fault found,"CX-5 up slow, up fylde, patrolled by day shift, nothing found. ]"
No fault found,
No fault found,
No fault found,Patrolled from the 110m 20ch down to the 116m 10ch which covers the distance to fault mileage. ]
No fault found,Patrolled from the 110m 20ch down to the 116m 10ch which covers the distance to fault mileage. ]
No fault found,Patrolled from the 110m 20ch down to the 116m 10ch which covers the distance to fault mileage. ]
No fault found,Patrolled from the 110m 20ch down to the 116m 10ch which covers the distance to fault mileage. ]
No fault found,
No fault found,
No fault found,
